,comment,labels,scores
3632,بسیار زیبا و جداب,delighted,0.9917398691177368
3633,هم خیلی ظرف‌ها رو براق می‌کند هم اینکه ظرف هام راحت تمیز میشن وقتی از این مایع استفاده میکنم خیالم خیلی راحته,happy,0.7014990448951721
3634,یه کنسول خوب برای گذراندن اوقات فراغت است ولی این زیاد بازی کردن با این کنسول ضرر‌های زیادی دارد و ادم را از درس می‌اندازد ما اگر به موقع و برنامه ریزی‌شده‌با این کنسول بازی کنیم بهترین سرگرمی جهان می‌شود مخصوصا با بازی‌های اساسینس خدای جنگ فیفا و,happy,0.5414302349090576
3635,من تو پیشنهاد ویژه سفارش دادم خیلی راضیم تقریبا تا بار باتری امپ رو شارژ میکنه,delighted,0.9904836416244507
3636,با یکم اش میشه کلی ظرف شست و ظرف‌ها رو براق میکنه خیلی خوشبو شدن ظرف برام مهمه که این محصول اینکارو میکنه,happy,0.8342054486274719
3637,متناسب با قیمتش واقعا عالیه,delighted,0.994145393371582
3638,جنس و طول سیم مناسب و استاندارد است بهتر‌بود که دکمه‌ها کمی نرم تر و راحت تر طراحی میشد در کل راضی کنند است کیفیت قطعات در حد خیلی عالی نیست ولی در کل رضایت‌بخش است طراحی و ارگونومی دستگاه به عقیده من خوب و دلچسب است برای استفاده‌های معمولی و خانگی پیشنهاد می‌کنم,delighted,0.9057177901268005
3639,قیمتش در پیشنهاد ویژه خوبه,happy,0.9980803728103638
3640,الکتریسیته لباس رو میگیره این مسئله خیلی برای من مهم‌بود حالا نمیدونم برای بقیه چقدر مهم باشه ولی هم الکتریسیته رو میگیره هم به شدت خوشبوئه بهترین نرم کننده‌ای که تا به الان داشتم,delighted,0.9731037616729736
3641,عالیه با کیفیت واقعا پیشنهاد میکنم بخرید هم با صرفه هم کالای وطنی هم با کیفیت,delighted,0.9953784942626953
3642,من از این محصول استفاده کردم و فوق العاده زیاد راضی‌بودم لباس‌ها رو خیلی خوب تمیز میکنه و هیچ عیبی نداره بدون نقصه,delighted,0.9944538474082947
3643,تو عکسا پشت مایو اصلا مشخص نیست من نتونستم تشخیص بدم پشت مایو چه مدلی هست کاش عکس بهتری بذارید,angry,0.9722669124603271
3644,خیلی عالیه فقط بگم که برا من اون قسمت ضد لغزش رو هم داشت جوریکه معلومه بعضی دوستان میگن نداشته ولی برای من داشت تازه یک پایه هم برای نگهداری موبایل و دوربین هم توش‌بود و لازم نیست جدا تهیه کرد,happy,0.8992931842803955
3645,امروز به دستم رسیده و مشکلی ندارم فقط با اهنگ‌هایی که بیس زیاد داره مشکل داره,happy,0.9803165793418884
3646,راضیم ازش یکم از این مایع میریزیم توی ماهیتابه و چربی ماهیتابه راحت پاک میشه خیلی خوبه من قابلمه هام و ماهیتابه هام با این مایع راحت پاک میشن واقعا راحت شدم خیلیم زیاد به صرفه ست,delighted,0.9856852293014526
3647,از نظر کیفیت کالا از دیگر محصولات مشابه بهتر می‌باشد همچنین طراحی زیبا و کاربرد آسان,delighted,0.985045850276947
3648,تو شگفت‌انگیز قیمت خیلی خوبی داشت رسید ب دستم نظرم رو میگم,delighted,0.9675670266151428
3649,سلام بسیار عالی حتما پیشنهاد میکنم بخرید,delighted,0.9952554106712341
3650,من الان حدود ماه این گوشی رو دارم و برای دوستانی که میخوان این گوشیرو بخرن توصیه‌هایی دارم باطریش واقعا قویه و تا روز شاید دوام بیاره دوربین هاش هردو کیفیتشون عالیه اندرویدش خیلی قویه و برای من اصلا تا به حال هنگ نکرده حسگر اثر انگشت داره ولی خیلی روش حساب نکنین اسپیکرش هم خوبه نسبت به قیمتش واقعا می‌ارزه تنها ایرادش تاچشه که یکم ضعیفه,delighted,0.9401742815971375
3651,سلام دوستان حقیقتش یک از همکاران ازم خواست یک گوشی در رنج قیمت تا یک میلیون براش معرفی کنم منم این گوشی رو معرفی کردم و تاکید کردم حتما از دیجی کالا تهیه کند و اخر خودم خودم براش سفارش دادم و توی این مدت که گوشی دست همکارم هست واقعا ازش راضیه وزن کم تاچ فوق العاده استفاده ی سهل و آسان و خوش دست بودن از ویژگی‌های این گوشی هستش قابل ذکر هستش داشتن حافظه و پشتیبانی کردن تا گیگابابایت,delighted,0.9898574352264404
3652,شعله مناسب برای پیپ و سیگارت و سیگار برگ برای هر مورد کار منو راه میندازه دوستانی که سوییچ میکنن بین سیگارت و پیپ این میتونه خیلی بدردشون بخوره کاش مربع‌بود یکم ابعادش منو اذییت میکنه,happy,0.8199095726013184
3653,این ساعت را برای پسرم خریدم عالی هست راحت میتوانم به پسرم زنگ بزنم صدا خیلی خوب شنیده می‌شود در کل عالی هست پشتیبانی عالی هست,delighted,0.9956154823303223
3654,انقدر خوشبوئه که من واقعا بعد از شستن لباسام حس آرامش بهم دست میده همیشه‌ام لباسام خیلی عالی تمیز و نرم میکنه بدون اینکه لباسام چرب بشن یا حس کنم که یکم چربن خیلیم عالی,delighted,0.9809176921844482
3655,خیلی خودکار بی‌کیفیت هستش دوبرابر جوهر مصرف میکنه و هر لحظه هنگام نوشتن روی کاغذ گیر میکنه اصلا روون نیست انگار به جای ساچمه سر خودکار براده آهن گذاشتن,furious,0.9445110559463501
3656,چند ماهی است که این محصول رو از دیجی کالا با یک نام کاربری دیگه خریدم دیجی کالا این مدل رو در پیشنهاد شگفت‌انگیز با قیمت مناسبی گذاشته‌بود ولی این به تنهایی برای اشتیاق به خرید کافی نبود اون رو با مدل‌های برندهای دیگه مقایسه کردم باید گفت که از لحاظ توان و چندحالته بودن تنظیمات سرعت بعلاوه حالت توربو با مدل‌های سیصد هزاری برابری میکنه من پس از سه ماه همچنان ازش راض‌ام و تا الان ناامیدم نکرده خودتون برید تو مشخصاتش و اون رو با سایر مدل‌های مشابه مقایسه کنید,happy,0.8622487187385559
3657,دوستان تمام پاوربانک‌ها اونی نیس که نوشته میشه در واقع کمتر هست مثلا پاوربانک‌های ده هزار در واقع حدود هفت هزار میلی امپر هستن و این پاوربانک میلی امپر هست اینو در نظر دلشته باشید همیشه او خریدتون اون دوستانی که میگن گوشی با باتری سه هزار رو سه بار شارژ کرده اطلاع ندارن که احتمالا گوشیشون شارژ بوده زدن به شارژ و اولین باره پاوربانک استفاده میکنن,angry,0.8700464963912964
3658,هیچی نمیتونم بگم فقط میتونم بگم عالیه هیچ نقطه ضعفی نداره,delighted,0.9946776628494263
3659,من از این محصول خیلی راضیم چون نه رسوب و هم ظرف‌ها رو خیلی خوب تمیز میکنه چون من قبلا نمک‌های دیگه گرفتم توی لیوان هام لکه باقی میموند ولی این اینجوری نبود عالی بود,delighted,0.7246605753898621
3660,عالیه برای وسترن مای پسورد کاملا اندازه و فیت حتما پیشنهاد میکنم,delighted,0.981400728225708
3661,واقعا مثل عکسش نیست اما در کل بد نیست,happy,0.9825822114944458
3662,بلک بری کی وان که صفحه کلیدش حذف‌شده‌بی‌نظیره,angry,0.5948267579078674
3663,اندازه دوبند انگشته ولی صداش خوبه,happy,0.9981318116188049
3664,من این مموری رو امروز خریدم و روی نوت دارم تست میکنم خیلی راحت میتونم فیلم‌برداری کنم روی مموری چون با مموری‌های معمولی حتی کلاس هم نمیشد فیلم بگیرم ولی این مموری هم از لحاظ قیمت و سرعت عالیه مموری گیگ سیلیکون پاور الان تومنه نسبت به قیمتش واقعا ارزش خرید داره,delighted,0.9849895238876343
3665,هم براق‌کننده عالی‌ای هستش هم خوشبو هستش هم ظرفارو خیلی خوب تمیز میکنه,delighted,0.9398396015167236
3666,محکم مقاوم و فوق العاده,happy,0.5378576517105103
3667,سلام من تو پیشنهاد ویژه این محصول رو خریدم به نسبت قیمتش واقعا عالیه سه بار تمام گوشیمو صفر تا صد شارژر کرد و تبلت رو دو بارو نیم اما دوتا نکته کسانی که میگن باید دگمه پاور رو زیاد نگه داشت تا خاموش بشه بدونن که دوبار پشت سر هم بزنند خاموش میشه و نیازی به نگه داشتن زیاد نیست دوم اینکه خروجی بالایی آمپر و خروجی پایین آمپر تنها مشکل این هست که وقتی تا آخر خالی میشه _ ساعت طول می‌کشه تا فول بشه,delighted,0.9805898666381836
3668,عطر خاصی داره مناسب برای افرادی که میخواهند خاص باشن,happy,0.9476891756057739
3669,این شامپو رو دکترم برای من تحویز کرد و من به قیمت بالایی تهیه کردم اما قیمتی که دیجی کالا گذاشته خیلی خوبه واقعا من تاثیرشو روی موهام دیدم و باید هر روز استفاده بشه تا تاثیرش دیده بشه,happy,0.961505115032196
3670,دوستان فرش زیبا و لطیفی ولی باید به اتاقتون هم بیاد فقط چند روز تو تراس و بالکن بگذارید تا در هوای آزاد و باز بوش بره رویه هم رفته فرش خوبیه قیمت شگفت اتگیزش خوبه,delighted,0.4992746412754059
3671,خیلی خیلی این محصول نازکه و بدرد صورت نمیخوره,angry,0.7458192706108093
3672,خرید خوشبینانه اصلا ارزش خرید نداره بدنه فوق العاده بی‌کیفیت الان بازش کردم,furious,0.8905805349349976
3673,این نرم‌کننده بسیار عالی است,delighted,0.9931036829948425
3674,این کفپوش بسیار عالی و بدرد بخور است,delighted,0.987882137298584
3675,من از این محصول خیلی زیاد راضیم خیلی خوشبو هستش و خیلیم خوب ظرفامو تمیز میکنه من بعد از استفاده از چندین مایع این مایع رو پیشنهاد میکنم چون تقریبا خیلی از مایع‌ها رو استفاده کردم,delighted,0.9831025004386902
3676,این صابون از همه نظر عالیست,delighted,0.9898031949996948
3677,دوستانی که میگن خوب نیس دلیلشم بگم من دو ساله دارم استفاده میکنم و خیلی راضیم هر کیلومتر روغن و عوض میکنم و مشکلیم نداشتم اکثر مواقع هم پرگاز میرم بنظرم از روغنای خارجی چیزی کم نداره,happy,0.7082153558731079
3678,تازه ب دستم رسید جنسش عالیه و عملکردش در دوبار اول استفاده عالی‌بود طوری ک اصلا چراغ شارژش کم نمیشد سرعت شارژش هم عالیه حتما از کابل کوتاه استفاده کنید خوش دست و سبک و قابل حمل,delighted,0.9893781542778015
3679,حرکت روی مو راحت وصاف کنندگی عالی از دیجی کالا ممنون که رنگ مشکی هم موجود کردید همان مدل صورتی می‌باشد,delighted,0.9858030080795288
3680,هم خیلی نرم و هم بوی خیلی عالی دارد من که خیلی راضیم هیچی ایرادی توی این محصول ندیدم,delighted,0.9958220720291138
3681,چیز خوب و کار راه‌اندازی هستش فقط به درد آیفون نمیخوره چون سیم از توی شیار هاش رد میشه,angry,0.9714998602867126
3682,با سلام طرحش خوشگله کیفیتشم خوبه ریموتشم کار میکنه در کل تو این قیمت هندزفری خوبیه من خودم ماه دارم خوب هم کار کرده,happy,0.9530982971191406
3683,یک کلام تو خریدش شک نکنید من به عنوان کسی که سالها از پلتفرم استفاده می‌کردنم از خرید این گوشی و مهاجرت به پلتفرم اندروید شگفت زده‌شده‌است مطمئنا از کار کردن با این گوشی لذت خواهید برد کیفیت خط دهی روانی یوزر اینترفیس و همه ویژگی‌ها نیاز امروزی شما را به نحو کامل پوشش خواهد دارد کیفیت ساخت فوق العاده است گوشی فوق العاده خوش دست بوده و و جلوه زیبایی دارد,delighted,0.9963279366493225
3684,خیلی خوبه که قرمزش رو گرفتم خیلی هم خوشرنگه,delighted,0.9832066297531128
3685,سلام من تازه این محصولو از دیجیکالا تحویل گرفتم و قابل توجه اونایی ک میگن حباب میوفته باید بگم ک اگ با دقت نصب بشه و با حوصله بچسبانید هیچ حبابی نمیوفته و خیلی هم خوب چسبیده میشه طرز نصبشم خیلی مهمه ولی در کل من به اسونی چسبوندم و خیلی ازش راضیم با تشکر,delighted,0.6917421817779541
3686,امروز به دستم رسید ممنون از دیجی کالا بخاطر این خرید خوبی ک داشتم واقعا تمام توقعات من از گوشیم براورده کرد واقعا این امکانات با این مبلغ حرف نداره در مورد دوربین هم ک دوستان گفته بودن من نمیدونم توقع انها از دوربین چیه ولی دوربین این گوشی از حد معمول خیلی بالاتره پس شک نکنین,delighted,0.8958808183670044
3687,برای مکالمه با این گوشی باید گوش خیلی قوی و تیزی داشته باشید چون به سختی صدای مکالمه رو میشنوید,angry,0.9851462244987488
3688,راحت لکه‌ها و چربیارو از بین میبره و نیاز نیست درگیر ظرف شستن بشید من خیلی راضیم,delighted,0.945273756980896
3689,ظرف‌ها رو براق میکنه و لکه هارو از بین میبره خیلی عالیه حرف نداره,delighted,0.9593963027000427
3690,اصلا راحت و منعطف نیست سفیدی چسب هم از کناره‌ها مشخص است که با توجه به سیاهی کفش توی ذوق می‌زند با این قیمت از داخلی‌ها گزینه‌های بهتری هم پیدا میکنید کلا خرید کفش به صورت مجازی ریسکش زیاده کفشو باید قشنگ از نزدیک ببینید و سر فرصت تستش کنید,angry,0.9855121970176697
3691,گوشی عالیه عالی,delighted,0.9876947402954102
3692,این ساعت تقریبا تمامی امکانات یک گوشی معمولی رو داره از لحاظ طراحی و کیفیت ساختش هم فوق العادست اگر شما هم دوست دارید یک خوب و کاربردی داشته باشید من این ساعتو به شما پیشنهاد میکنم,delighted,0.9868336319923401
3693,خیلی عالیه هم خوشبو میکنه لباسو هم خوب تمیزش میکنه یعنی هرچی لک و چربی باشه روی لباس از بین میبره حتما پیشنهادش میکنم خوبیش اینه که به لباس آسیب نمیزنه,delighted,0.648401141166687
3694,اصلا خرید این محصولات بی‌کیفیت را توصیه نمیکنم,angry,0.8095383644104004
3695,سلام من این صطلاحا کوله رو توتخفیف خریدم نمی‌ارزید چه برسه به قیمت عادی اونقدر کوچیکه که به جای کیف مدرسه استفاده بشه لطفا اطلاعات صحیح اجناسو بنویسید,angry,0.5908566117286682
3696,راضی‌بودم تو این دو سال,happy,0.9837577939033508
3697,نمیدونم این نطرات مخالف از کجا میاد هم شیک و هم عالی و مناسب قیمتش هم تو تخفیف خریدم که عالی ترم شد اول با شک خریدم اما به همه پیشنهاد میکنم بخرن,delighted,0.7339074611663818
3698,اون دوست عزیزی که گفته این چمدان ساخته چینه قطعا در خواندن انگلیسی مشکل دارند برند آمریکایی هستش و تولید کشور هند است هم روی جعبه خورده ساخت هند و هم داخل تک تک چمدان‌ها کیفیت خوبی داره و فوق العاده سبکه حتما توصیه میکنم,delighted,0.9256494045257568
3699,وسیله ی باحالی هست خریدمش ولی هنوز به دستم نرسیده اگه درست ارسال‌شده‌باشه جنس خوبیه ولی میگن صداش زیاده,happy,0.6142474412918091
3700,برای خانم گرفتم ازش راضیه در پیشنهاد شگفت‌انگیز ارزش خرید داره,happy,0.9786550402641296
3701,در پیشنهاد شگفت‌انگیز ارزش خرید داره,happy,0.9554466009140015
3702,اگر کابل داشت اونم کابل فست شارژ بهتر‌بود من خریم رپیکم راضی هستم فقط با گوشی من فست شارژ نیست ولی سرعت در حالت شارژ معمولی خوبه,happy,0.9958081245422363
3703,واقعا عالیه پیشنهاد میکنم بخرید ضرر نمیکنید,delighted,0.9830286502838135
3704,مقداری بلنده اگه عادت به بلند بودن بالش ندارید ممکنه اذیت بشید,angry,0.9922703504562378
3705,تو پیسنهاد شگفت‌انگیز خریدم خیلی تیز و باکیفیته,delighted,0.9971898198127747
3706,اگر این تبلت هم داشت و هم نسبت تصویر به با همین کیفیت در خریدش شک نمیکردم در کل تبلت مناسبیه نسبت به قیمتش به خصوص به خاطر قلمش,happy,0.9948924779891968
3707,من برااین خریدمش که مثل پارچ بتونم شیر رو تو لیوان بریزم ونیازی به ملاقه نباشه اما عملا ممکن نیست چون سر‌ریز میکنه و شیر حروم میشه,angry,0.9595188498497009
3708,به این برند وقادار هستم و خوشحالم که ایران وارد کننده‌ان است چه شامپوی بدن و چه لوسیون,delighted,0.6646685600280762
3709,هم خیلی خوشبوئه هم خوش دسته و هم لباس هامو خیلی خوب و عالی تمیز میکنه,delighted,0.985707700252533
3710,خیلی خوبه من واقعا راضیم هم خوشبوئه و من دستام خیلی حساسن زود پوست پوست میشن ولی از وقتی این محصول رو خریدم دستام دیگه خشکی نمیزنه خیلی راضیم,delighted,0.9663295149803162
3711,دستگاه بسیار خوبیه از وقتی که نصب کردم و از آب تصفیه‌شده‌آن استفاده میکنم هیچ‌گونه رسوباتی در کتری و شیشه‌های آب ندارم خرید آنرا توصیه می‌کنم,happy,0.8315927386283875
3712,بسته‌بندی نداره و کیفیت ساختش فوق العاده پایینه ماشینی که من برای خواهرزاده‌ام خریده‌بودم روی سقفش خراش‌هایی داشت که به چشم میومد اما وقتی با دیجیکالا خواستم تماس بگیرم صدای ضبط شده‌ایی گفت دهمین نفر در صف پاسخ‌گویی هستم و دیدم وقتم ارزش بیشتری داره و بیخیال پس دادنش شدم اما یقینا چیزی که خریدم رو به خواهر زاده‌ام نخواهم داد,happy,0.3567854166030884
3713,هم خیلی به صرفه‌ست هم قدرت پاک کنندگی عالی داره خیلی خوبه واقعا هرچی بگم کم گفتم,delighted,0.9969672560691833
3714,من تازه بدستم رسید از نظر کیفیت صدا راضی‌ام ازش و بیس خوبی هم داره ولی فکر میکردم صداش فراگیر و سه بعدی باشه همانند مدل شارژ و فلیپ برند جی بی‌ال ولی در واقع فقط صدای نسبتا خوب با بیس نسبتا خوب در کل میخوام عرض کنم که اگر من و بین جی بی‌ال و انکر قرار بدن قطعا جی بی‌ال رو انتخاب میکنم,happy,0.9911760091781616
3715,چندان پیشنهاد نمیکنم خیلی کوچیکه گم میشه تو دست سریع بردم موبایل فروشی آشنا با یه سامسونگ عوضش کردم گوشی سامسونگ خیلی خیلی بهتره,angry,0.7044691443443298
3716,کیفیت ساختش خیلی بده من رنگ زرد رو خریدم که به گوشی طلایی رنگ نزدیک تر باشه اما رنگ فوق العاده جیغ و کیفیت پایینش باعث شد پسش بدم,delighted,0.8742427825927734
3717,لباس‌ها مشکی میماند اصلا رنگ عوض نمیکنه و بوی بدی نداره خیلی راضیم,happy,0.9812937378883362
3718,گوشی چینی با اسم ایرانی ولی خیلی پرکاربرد و زیبا و جمع و جور کاش یه‌بند هم همراهش می‌بود میشد همه چیز تمام تازه امروز رسیده دستم قابلیتهاش دقیقا مثل گوشی‌های چینی هستش کیفیت بلندگو خوب نیست ولی صداش زیاده چراغ قوه خیلی خوبی داره که تو عکس مشخصه رادیوش خوب آنتن نمیده درکل خوبه,delighted,0.9290273785591125
3719,این لاستیک در تابستونیه و تو سرما میشه مثل سنگ,angry,0.8735564351081848
3720,من گن‌های متعددی رو برای جمع کردن شکم امتحان کردم ولی هیچکدوم به راحتی این گن نبودند واقعا تمام تعریفهایی که توی توضیحاتش اومده درسته یک الی دو سایز لاغرتون میکنه و براحتی می‌تونید موقع بستن این گن بخوابید و یا به فعالیتهای روزمره تون برسید نظر _ تو _ مهمه,happy,0.9859492182731628
3721,تیز و برنده و نازک دیگه چنین چیزهایی رو از دیجی کالا نمیخرم,delighted,0.7536083459854126
3722,خیلی زود سه ماه یکی از گوشی هاش قطع شد اما تا قبل از قطع شدن کیفیت صدای خوبی داشت,happy,0.8868445158004761
3723,درپیشنهاد ویژه قطعا می‌ارزه جای نشستنش خوبه راحت باز و بسته میشه وزنش هم اون قدر زیاد نیست اما سبک هم نیست,happy,0.9953900575637817
3724,هم لباسو خیلی خوب تمیز میکنه هم خیلی زیاد خوشبوئه و هم متفاوته به نظرم کلا محصول خاصیه,delighted,0.7319546341896057
3725,تازه سفارش دادم خداکنه مثل محصولات دیگه‌ای که از دیجی کالا گرفتم با کیفیت و باحال باشه,happy,0.9733132123947144
3726,کیفیت ساخت خوب و ظاهری مناسب,happy,0.9908610582351685
3727,باسلام همه چی گوشی عالیه فقد یه بدی داره که حسگر اثر انگشت پشت گوشی است به نظر شما این خوبه یا بد,happy,0.9147099256515503
3728,هنوز به دستم نرسیده ولی امیدوارم با کیفیت باشه البته تا حالا از دیجی کالا جنس بد نگرفتم به نظرم وجودش توی ماشین ضروریه ضمنا قیمت خوبی هم داره,happy,0.9923837780952454
3729,ظرفارو خیلی زیاد براق میکنه من واقعا این مسئله برام مهم هستش و دیگه اینکه رسوب نمیکنه این مسئله هم خیلی مسئله مهمیه,delighted,0.6421133875846863
3730,با سلام من حدود شیش ماه پیش این تبلت رو خریدم و الان دارم با خودش نطر میدم من چون خیلی اهل فیلم دیدن هستم دنبال تبلتی‌بودم دقیقا عین این کیفیت تصویر بسیار بالا نت جی رو هم ساپورت میکنه دوتا بلندگو دوطرف صفحه داره که فوقالعادهست سرعتش هم خیلی نسبت به قیمتش خوبه فقط چون من اکثر مواقع از حداکثر توان وسیله‌ها میکشم هنگ کرد ولی بعدش خوب شد ولی در کل من مهر حدود یه تومن خریدم خیلی عالیه,delighted,0.9950723052024841
3731,من این گوشی رو سال خریدم تقریبا سه ماه بعد لمسش از کار افتاد و بعد هم سوخت,angry,0.9884706735610962
3732,از نظر کیفیت ساخت پایین و از نظر سخت افزاری سیم هاش قطع‌بود و باطری ضعیف امروز به دیجی کالا مرجوع کردم در کل میشنهاد نمی‌کنم,angry,0.7728060483932495
3733,عالی عالی از این بهتر نمیشه فقط برای شعبده بازی خوبه,happy,0.7836607694625854
3734,با وجود اینکه خرید عینک به صورت انلاین ریسکه ولی چون اینجا میشه مرجوع کرد من خریدم یه بار هم عینک رو مرجوع کردم این عینک سبکه و زیاد احساس نمیکنین عینک زدین طیف نور افتاب رو عالی نشون میده پیشنهاد میکنم خدافظ,delighted,0.9937595725059509
3735,داخل نقاط قوت تمام نظرمو گفتم به نظرم خیلی مهمه یه پودر به لباس آسیب نزنه و این پودر این قابلیت رو داره خیلیم خوشبوئه,delighted,0.7172105312347412
3736,عالیه من هیچ نقد یا نظری ندارم واقعا میتونم بگم عالیه,delighted,0.9963898062705994
3737,خوبه عالیه فقط ظاهرش زیاد خوب نیست,happy,0.992743968963623
3738,اصلا اون چیزی نیست که توی تصویر میبینید اصلا شبیهش نیس,neutral,0.9749389886856079
3739,نه لک و نه چربی روی لباس نمیزاره عالیه من که واقعا این محصول رو پیشنهاد میکنم,delighted,0.919085681438446
3740,خیلی خوبه زمانی که بهش نیاز نداریم روی دیوار جمع میشه و بهترین مزیتش اینه,delighted,0.9588194489479065
3741,خیلی خوب‌بود صورتم بعدش هم روشن وهم شفاف ونرم میشه,delighted,0.6640231609344482
3742,خوب و عالی,delighted,0.8707640171051025
3743,هم خیلی زیاد خوشبوئه هم اینکه به صرفه‌ست من با یه ذره ش لباسامو میشورم چون به خاطر تا لباس میتونم ماشینو بزنم راضیم از پرسیل,happy,0.7206511497497559
3744,بهتر‌بود که زیپش رو توی عکس قایم نمی‌کردید من این کالا رو به عنوان هدیه برای یک آقای میانسال خریداری کردم و الان اصلا قشنگ نیست که اویز زیپ کیف پول شکل کلیدی است که حرف روی آن حک‌شده‌در ضمن کمربندش هم چرم طبیعی نیست,angry,0.9738835096359253
3745,رنگ‌بندی خوبی نداره بسیار سنگینه روی پوست خوب نمیشینه جذب بدی داره نسبت ب قیمتش چیزی خوبی نیست,furious,0.5005307793617249
3746,هم خوب تمیز میکنه لباسارو هم خوشبوئه و هم خوش دسته و هم هیچ کدوم لباس هارو خراب نمیکنن,happy,0.8904793858528137
3747,مشکی رنگش برای داخل ماشین خوبه موقع سرمای شدید,happy,0.99803227186203
3748,هم ظرف هارو خیلی خوب و عالی تمیز میکنه و هم دستام حساسیت نمیده به این مایع خیلی راضیم از این محصول,delighted,0.9811541438102722
3749,در شگفت‌انگیز قطعا ارزش خرید داره کلا اجناس این برند بسیار باکیفیت هستند,delighted,0.9680182337760925
3750,خیلی عالی لباسامو خوشبو و تمیز میکنه,delighted,0.987366795539856
3751,هیچ چربی روی ظرف باقی نمیزاره و ظرف هارو تمیز میکنه من واقعا ازش راضیم,delighted,0.9372170567512512
3752,ما از این دستگاه راضی هستیم با بررسی‌هایی که کردم و نظر بقیه رو جویا شدم به نظرم این دستگاه با توجه به اینکه فیلتر دارد برای ما که در منطقه‌ای از تهران هستیم که کیفیت آب بسیار پایین هست واقعا مناسب و خوب است ممنون از دیجی کالا و اینکه در روز مورد نظر و به موقع دستگاه رو تحویل دادن و همینطور از مهندس نصاب شرکت که برای نصب تشریف آوردند,happy,0.9707489013671875
3753,دوستان گرامی زمانی که شما بابت این نوع محصول مقدار ناچیزی پرداخت میکنین توقع نداشته باشین پمپ باد آپاراتی بهتون بدن به این اندازه‌ای هزینه میکنین ارزش داره بهترشو خواستین بیشتر هزینه کنین,neutral,0.6807384490966797
3754,من این محصول رو استفاده کردم از تمامی ابزار اصلاح صورت و بدن و بینی استفاده کردم واقعا کاربردیه قبل خرید درباره اصلاح با شماره صفر شک داشتم ک بعد خرید از تریمر مخصوصش استفاده کردم که صاف بودن صورت شبیه استفاده از تیغ هست خرید این محصول رو پیشنهاد میکنم,happy,0.9790013432502747
3755,بهترین گلس‌بود که گرفتم بعد از حدود بار گلس عوض کردن این بهترین گزینه‌ای بود که انتخاب کردم فوق العاده عالی پیشنهاد میکنم حتما اینو بگیرید,delighted,0.9900381565093994
3756,یه مدتی دنبال خریدش‌بودم و امروز این محصول رو هدیه گرفتم به عنوان برنامه نویس از کارکردن باهاش راضی هستم نرمیش خیلی خوبه نسبت به کیبردهای معمولی فقط جای برام یه کم دوره که دسترسیش سخت میشه حالا باید ببینم عادت میکنم بهش یا نه ارتفاعش مناسبه و واقعا نیاز به تنظیم ارتفاع نداره هرچند وجودش میتونه خوب باشه اما اگه جای استراحت مچ براش تعبیه میشد بهتر بود,happy,0.8419323563575745
3757,سلام من اس دارم به نظرم بهترین گوشیه سامسونگ اس است اس فقط یه ذره ظاهرش عوض‌شده‌اگه می‌خواین اس بگیرین من پیشنهاد نمی‌کنم به نظرم بگیرین بهترینه یاعلی مدد,happy,0.5711114406585693
3758,زیبایی بی‌نظیر داشتن پایه عمل‌کرد بسیار عالی خیلی راضی‌ام ممنون دیجی کالای عزیز خیلی هم زود به دستم رسید کمتر از ساعت,delighted,0.993683934211731
3759,در کل به بقیه پیشنهاد می‌کنم به دستگاه دیجیتال وصلش کردم و واقعا ازش راضی هستم تصویر و صدا هماهنگ ارسال می‌شه,happy,0.9276849627494812
3760,درودبرشما این گوشی روی کاغذقابلیت‌های هیجان انگیزی داره امابایددیددرعمل چطوره دوستانی که این گوشی روخریدن ومدتی هم باهاش کارکردن لطفا بیشتردرمورددوربین سخت افزار کیفیت صفحه نمایش ومحیط کاربریش صحبت کنند تاما هم بهتربتونیم خریدکنیم ممنون,happy,0.8840055465698242
3761,سلام هارد بسیار خوب و با کیفیتی هست و البته با سرعت و سبک فکر نمیکردم که هارد اینقدر تو سرعت تاثیر داشته باشه سرعت بالا اومدن ویندوز ثانیه هست و سرعت ریستار ثانیه اولش خودم تعجب کردم و دوباره ریستارت کردم و دیدم که ثانیه‌ای ریستارت شد و سیستم بالا اومد هنوز برنامه سامسونگ رو نصب نکردم و اگر نصب بشه فکر کنم سرعتش بیشتر بشه,delighted,0.898924708366394
3762,‌بند به نسبت کیفیت مناسبی داره ولی وسیله همراه آچار کوتاه کردن و مناسب کردن سایز‌بند بسیار بی‌کیفیت است به حدی که بعد از اولین تلاش من برای در آوردن اولین پین شکست و عملا بلا استفاده شد من مدل بدون آچار را پیشنهاد می‌کنم,angry,0.698529839515686
3763,من تو اینترنت سرچ کردم و اونجوری که می‌دونم کارت گرافیکی به نام نداریم,neutral,0.6882916688919067
3764,عالی حتما پیشنهاد میکنم بخرید,delighted,0.9683287739753723
3765,با رقابت می‌کند ولی از بهتر است,happy,0.9166098237037659
3766,وسیله‌ای بسیار عالی,delighted,0.9973421692848206
3767,راستش از باتریش ناامید شدم اگه نتتون خاموش باشه وزیاد با گوشی کاری نداشته باشین یک روز می‌مونه اگرنه یه سره سر گوشی باشین حدود ده ساعت پیشنهاد نمیکنم خریدش رو خود من هم بیشتر از حقوق دو ماهمو دادم بهش این کار کلا تایید نیس ولی بعضی وقتا هم میشه کار درست و انجام نداد بستگی به خودتون داره تحربه کا با سیستم آیواس کلا متفاوته من که خوشم امد موفق باشید,angry,0.6503823399543762
